"1","   159"
"1","      65"
"1","   157"
"1"," 1.59e-04"
"1","     43.9"
"1","
19"
"1"," Query_7422645"
"1","     1V3A_A"
"1","   23.810"
"1","             105"
"1","         72"
"1","        3"
"1","      85"
"1","   189"
"1","      65"
"1","   161"
"1"," 1.77e-04"
"1","     43.9"
"1","
20"
"1"," Query_7422645"
"1","     3RZ2_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      65"
"1","   157"
"1"," 1.79e-04"
"1","     43.9"
"1","
21"
"1"," Query_7422645"
"1","     5MMZ_B"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      45"
"1","   137"
"1"," 1.84e-04"
"1","     43.5"
"1","
22"
"1"," Query_7422645"
"1","     1R6H_A"
"1","   23.810"
"1","             105"
"1","         72"
"1","        3"
"1","      85"
"1","   189"
"1","      68"
"1","   164"
"1"," 1.96e-04"
"1","     43.5"
"1","
23"
"1"," Query_7422645"
"1","     5LXQ_B"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      68"
"1","   160"
"1"," 2.14e-04"
"1","     43.9"
"1","
24"
"1"," Query_7422645"
"1","     1ZCK_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      39"
"1","   131"
"1"," 2.28e-04"
"1","     43.1"
"1","
25"
"1"," Query_7422645"
"1","     1RXD_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      44"
"1","   136"
"1"," 2.82e-04"
"1","     42.7"
"1","
26"
"1"," Query_7422645"
"1","     5K24_A"
"1","   26.496"
"1","             117"
"1","         75"
"1","        4"
"1","      76"
"1","   189"
"1","      70"
"1","   178"
"1"," 5.35e-04"
"1","     42.4"
"1","
27"
"1"," Query_7422645"
"1","     5K23_A"
"1","   29.885"
"1","              87"
"1","         56"
"1","        2"
"1","      76"
"1","   159"
"1","      72"
"1","   156"
"1"," 6.75e-04"
"1","     42.4"
"1","
28"
"1"," Query_7422645"
"1","     5K25_A"
"1","   29.885"
"1","              87"
"1","         56"
"1","        2"
"1","      76"
"1","   159"
"1","      73"
"1","   157"
"1"," 7.14e-04"
"1","     42.4"
"1","
29"
"1"," Query_7422645"
"1","     9H2J_O"
"1","   29.231"
"1","              65"
"1","         44"
"1","        2"
"1","      95"
"1","   159"
"1","      91"
"1","   153"
"1"," 2.00e-03"
"1","     40.4"
"1","
30"
"1"," Query_7422645"
"1","     1YN9_A"
"1","   29.231"
"1","              65"
"1","         44"
"1","        2"
"1","      95"
"1","   159"
"1","      92"
"1","   154"
"1"," 2.00e-03"
"1","     40.4"
"1","
31"
"1"," Query_7422645"
"1","     3H2X_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     217"
"1","   283"
"1"," 8.80e-02"
"1","     36.6"
"1","
32"
"1"," Query_7422645"
"1","     2P6X_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     217"
"1","   283"
"1"," 9.50e-02"
"1","     36.6"
"1","
33"
"1"," Query_7422645"
"1","     2QCJ_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     236"
"1","   302"
"1"," 1.00e-01"
"1","     36.6"
"1","
34"
"1"," Query_7422645"
"1","     9YG3_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     217"
"1","   283"
"1"," 1.00e-01"
"1","     36.2"
"1","
35"
"1"," Query_7422645"
"1","     9YG0_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     233"
"1","   299"
"1"," 1.10e-01"
"1","     36.2"
"1","
36"
"1"," Query_7422645"
"1","     9YDM_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     232"
"1","   298"
"1"," 1.20e-01"
"1","     36.2"
"1","
37"
"1"," Query_7422645"
"1","     4J51_A"
"1","   38.235"
"1","              68"
"1","         36"
"1","        2"
"1","     114"
"1","   176"
"1","     240"
"1","   306"
"1"," 1.30e-01"
"1","     36.2"
"1","
38"
"1"," Query_7422645"
"1","     4O1V_B"
"1","  100.000"
"1","              15"
"1","          0"
"1","        0"
"1","     354"
"1","   368"
"1","       1"
"1","    15"
"1"," 1.40e-01"
"1","     32.0"
"1","
39"
"1"," Query_7422645"
"1","     6D4F_A"
"1","   36.735"
"1","              49"
"1","         27"
"1","        2"
"1","     113"
"1","   160"
"1","     198"
"1","   243"
"1"," 2.00e-01"
"1","     35.4"
"1","
40"
"1"," Query_7422645"
"1","     6D3F_A"
"1","   37.500"
"1","              48"
"1","         26"
"1","        2"
"1","     114"
"1","   160"
"1","     199"
"1","   243"
"1"," 2.10e-01"
"1","     35.4"
"1","
41"
"1"," Query_7422645"
"1","     5J8R_A"
"1","   32.530"
"1","              83"
"1","         38"
"1","        3"
"1","     122"
"1","   199"
"1","     235"
"1","   304"
"1"," 2.10e-01"
"1","     35.4"
"1","
42"
"1"," Query_7422645"
"1","     2JJD_A"
"1","   37.500"
"1","              48"
"1","         26"
"1","        2"
"1","     114"
"1","   160"
"1","     515"
"1","   559"
"1"," 2.50e-01"
"1","     35.4"
"1","
43"
"1"," Query_7422645"
"1","     2KYL_B"
"1","  100.000"
"1","              13"
"1","          0"
"1","        0"
"1","     391"
"1","   403"
"1","       1"
"1","    13"
"1"," 3.70e-01"
"1","     30.8"
"1","
44"
"1"," Query_7422645"
"1","     1P15_A"
"1","   38.776"
"1","              49"
"1","         24"
"1","        3"
"1","     114"
"1","   160"
"1","     173"
"1","   217"
"1"," 4.70e-01"
"1","     34.3"
"1","
45"
"1"," Query_7422645"
"1","     6UZT_A"
"1","   38.776"
"1","              49"
"1","         24"
"1","        3"
"1","     114"
"1","   160"
"1","     513"
"1","   557"
"1"," 5.30e-01"
"1","     34.3"
"1","
46"
"1"," Query_7422645"
"1","     3OLR_A"
"1","   36.765"
"1","              68"
"1","         37"
"1","        2"
"1","     114"
"1","   176"
"1","     236"
"1","   302"
"1"," 1.80e+00"
"1","     32.3"
"1","
47"
"1"," Query_7422645"
"1","     2I75_A"
"1","   35.593"
"1","              59"
"1","         33"
"1","        3"
"1","     120"
"1","   175"
"1","     240"
"1","   296"
"1"," 1.80e+00"
"1","     32.3"
"1","
48"
"1"," Query_7422645"
"1","     1RPM_A"
"1","   26.866"
"1","              67"
"1","         46"
"1","        2"
"1","     121"
"1","   186"
"1","     214"
"1","   278"
"1"," 2.60e+00"
"1","     32.0"
"1","
49"
"1"," Query_7422645"
"1","     4BPC_A"
"1","   27.692"
"1","              65"
"1","         42"
"1","        3"
"1","     121"
"1","   183"
"1","     511"
"1","   572"
"1"," 3.40e+00"
"1","     32.0"
"1","
50"
"1"," Query_7422645"
"1","     2BZL_A"
"1","   55.000"
"1","              20"
"1","          9"
"1","        0"
"1","     121"
"1","   140"
"1","     256"
"1","   275"
"1"," 3.60e+00"
"1","     31.6"
"1","
51"
"1"," Query_7422645"
"1","     6IWD_A"
"1","   55.000"
"1","              20"
"1","          9"
"1","        0"
"1","     121"
"1","   140"
"1","     234"
"1","   253"
"1"," 3.70e+00"
"1","     31.6"
"1","
52"
"1"," Query_7422645"
"1","     6KR4_A"
"1","   29.688"
"1","              64"
"1","         40"
"1","        3"
"1","     122"
"1","   183"
"1","     510"
"1","   570"
"1"," 4.40e+00"
"1","     31.6"
"1","
53"
"1"," Query_7422645"
"1","     1LAR_A"
"1","   29.688"
"1","              64"
"1","         40"
"1","        3"
"1","     122"
"1","   183"
"1","     505"
"1","   565"
"1"," 4.50e+00"
"1","     31.6"
"1","
54"
"1"," Query_7422645"
"1","     2C46_A"
"1","   27.660"
"1","              47"
"1","         34"
"1","        0"
"1","      96"
"1","   142"
"1","     120"
"1","   166"
"1"," 4.80e+00"
"1","     30.8"
"1","
55"
"1"," Query_7422645"
"1","     5HDE_A"
"1","   31.325"
"1","              83"
"1","         39"
"1","        3"
"1","     122"
"1","   199"
"1","     235"
"1","   304"
"1"," 4.80e+00"
"1","     31.2"
"1","
56"
"1"," Query_7422645"
"1","     6KIP_A"
"1","   27.692"
"1","              65"
"1","         42"
"1","        3"
"1","     121"
"1","   183"
"1","     226"
"1","   287"
"1"," 5.00e+00"
"1","     31.2"
"1","
57"
"1"," Query_7422645"
"1","     2FH7_A"
"1","   27.692"
"1","              65"
"1","         42"
"1","        3"
"1","     121"
"1","   183"
"1","     516"
"1","   577"
"1"," 5.20e+00"
"1","     31.2"
"1","
58"
"1"," Query_7422645"
"1","     6SUB_A"
"1","   28.358"
"1","              67"
"1","         45"
"1","        2"
"1","     121"
"1","   186"
"1","     226"
"1","   290"
"1"," 5.40e+00"
"1","     30.8"
"1","
59"
"1"," Query_7422645"
"1","     1I9S_A"
"1","   41.667"
"1","              24"
"1","         14"
"1","        0"
"1","     119"
"1","   142"
"1","     121"
"1","   144"
"1"," 5.50e+00"
"1","     30.4"
"1","
60"
"1"," Query_7422645"
"1","     3S63_A"
"1","   38.235"
"1","              34"
"1","         21"
"1","        0"
"1","     165"
"1","   198"
"1","      22"
"1","    55"
"1"," 5.90e+00"
"1","     29.6"
"1","
61"
"1"," Query_7422645"
"1","     8P4B_M"
"1","   27.660"
"1","              47"
"1","         34"
"1","        0"
"1","      96"
"1","   142"
"1","      98"
"1","   144"
"1"," 6.00e+00"
"1","     31.2"
"1","
62"
"1"," Query_7422645"
"1","     2C7S_A"
"1","   23.881"
"1","              67"
"1","         48"
"1","        2"
"1","     121"
"1","   186"
"1","     238"
"1","   302"
"1"," 9.30e+00"
"1","     30.0"
"1","
"
"1","  "
"1"," positives"
"1"," mlog.evalue"
"1"," pdb.id"
"1","    acc"
"1","
1 "
"1","     95.50"
"1"," 709.1962086"
"1"," 7JVX_A"
"1"," 7JVX_A"
"1","
2 "
"1","     87.76"
"1"," 709.1962086"
"1"," 7JUK_A"
"1"," 7JUK_A"
"1","
3 "
"1","     86.89"
"1"," 709.1962086"
"1"," 7JTX_A"
"1"," 7JTX_A"
"1","
4 "
"1","     93.06"
"1"," 709.1962086"
"1"," 1D5R_A"
"1"," 1D5R_A"
"1","
5 "
"1","     92.90"
"1"," 709.1962086"
"1"," 5BUG_A"
"1"," 5BUG_A"
"1","
6 "
"1","     49.58"
"1"," 124.4186382"
"1"," 3V0J_A"
"1"," 3V0J_A"
"1","
7 "
"1","     49.45"
"1"," 123.1158196"
"1"," 3AWF_A"
"1"," 3AWF_A"
"1","
8 "
"1","     50.13"
"1"," 122.2018846"
"1"," 9C49_A"
"1"," 9C49_A"
"1","
9 "
"1","     50.00"
"1"," 122.1682582"
"1"," 3AWG_A"
"1"," 3AWG_A"
"1","
10"
"1","     49.72"
"1"," 120.9688568"
"1"," 3AWE_A"
"1"," 3AWE_A"
"1","
11"
"1","     49.18"
"1"," 120.2671553"
"1"," 3V0D_A"
"1"," 3V0D_A"
"1","
12"
"1","     48.57"
"1"," 108.2780697"
"1"," 3V0I_A"
"1"," 3V0I_A"
"1","
13"
"1","     48.29"
"1"," 106.0662549"
"1"," 3V0E_A"
"1"," 3V0E_A"
"1","
14"
"1","     47.64"
"1","  59.6125702"
"1"," 3N0A_A"
"1"," 3N0A_A"
"1","
15"
"1","     46.15"
"1","   9.4347347"
"1"," 5K22_A"
"1"," 5K22_A"
"1","
16"
"1","     46.60"
"1","   9.2839869"
"1"," 5BX1_A"
"1"," 5BX1_A"
"1","
17"
"1","     43.70"
"1","   9.0197200"
"1"," 2MBC_A"
"1"," 2MBC_A"
"1","
18"
"1","     46.60"
"1","   8.7466064"
"1"," 1X24_A"
"1"," 1X24_A"
"1","
19"
"1","     47.62"
"1","   8.6393608"
"1"," 1V3A_A"
"1"," 1V3A_A"
"1","
20"
"1","     46.60"
"1","   8.6281248"
"1"," 3RZ2_A"
"1"," 3RZ2_A"
"1","
21"
"1","     46.60"
"1","   8.6005748"
"1"," 5MMZ_B"
"1"," 5MMZ_B"
"1","
22"
"1","     47.62"
"1","   8.5373959"
"1"," 1R6H_A"
"1"," 1R6H_A"
"1","
23"
"1","     46.60"
"1","   8.4495345"
"1"," 5LXQ_B"
"1"," 5LXQ_B"
"1","
24"
"1","     45.63"
"1","   8.3861649"
"1"," 1ZCK_A"
"1"," 1ZCK_A"
"1","
25"
"1","     45.63"
"1","   8.1736035"
"1"," 1RXD_A"
"1"," 1RXD_A"
"1","
26"
"1","     46.15"
"1","   7.5332438"
"1"," 5K24_A"
"1"," 5K24_A"
"1","
27"
"1","     48.28"
"1","   7.3007979"
"1"," 5K23_A"
"1"," 5K23_A"
"1","
28"
"1","     48.28"
"1","   7.2446276"
"1"," 5K25_A"
"1"," 5K25_A"
"1","
29"
"1","     55.38"
"1","   6.2146081"
"1"," 9H2J_O"
"1"," 9H2J_O"
"1","
30"
"1","     55.38"
"1","   6.2146081"
"1"," 1YN9_A"
"1"," 1YN9_A"
"1","
31"
"1","     44.12"
"1","   2.4304185"
"1"," 3H2X_A"
"1"," 3H2X_A"
"1","
32"
"1","     44.12"
"1","   2.3538784"
"1"," 2P6X_A"
"1"," 2P6X_A"
"1","
33"
"1","     44.12"
"1","   2.3025851"
"1"," 2QCJ_A"
"1"," 2QCJ_A"
"1","
34"
"1","     44.12"
"1","   2.3025851"
"1"," 9YG3_A"
"1"," 9YG3_A"
"1","
35"
"1","     44.12"
"1","   2.2072749"
"1"," 9YG0_A"
"1"," 9YG0_A"
"1","
36"
"1","     44.12"
"1","   2.1202635"
"1"," 9YDM_A"
"1"," 9YDM_A"
"1","
37"
"1","     44.12"
"1","   2.0402208"
"1"," 4J51_A"
"1"," 4J51_A"
"1","
38"
"1","    100.00"
"1","   1.9661129"
"1"," 4O1V_B"
"1"," 4O1V_B"
"1","
39"
"1","     55.10"
"1","   1.6094379"
"1"," 6D4F_A"
"1"," 6D4F_A"
"1","
40"
"1","     56.25"
"1","   1.5606477"
"1"," 6D3F_A"
"1"," 6D3F_A"
"1","
41"
"1","     40.96"
"1","   1.5606477"
"1"," 5J8R_A"
"1"," 5J8R_A"
"1","
42"
"1","     56.25"
"1","   1.3862944"
"1"," 2JJD_A"
"1"," 2JJD_A"
"1","
43"
"1","    100.00"
"1","   0.9942523"
"1"," 2KYL_B"
"1"," 2KYL_B"
"1","
44"
"1","     55.10"
"1","   0.7550226"
"1"," 1P15_A"
"1"," 1P15_A"
"1","
45"
"1","     55.10"
"1","   0.6348783"
"1"," 6UZT_A"
"1"," 6UZT_A"
"1","
46"
"1","     42.65"
"1","  -0.5877867"
"1"," 3OLR_A"
"1"," 3OLR_A"
"1","
47"
"1","     54.24"
"1","  -0.5877867"
"1"," 2I75_A"
"1"," 2I75_A"
"1","
48"
"1","     50.75"
"1","  -0.9555114"
"1"," 1RPM_A"
"1"," 1RPM_A"
"1","
49"
"1","     53.85"
"1","  -1.2237754"
"1"," 4BPC_A"
"1"," 4BPC_A"
"1","
50"
"1","     75.00"
"1","  -1.2809338"
"1"," 2BZL_A"
"1"," 2BZL_A"
"1","
51"
"1","     75.00"
"1","  -1.3083328"
"1"," 6IWD_A"
"1"," 6IWD_A"
"1","
52"
"1","     54.69"
"1","  -1.4816045"
"1"," 6KR4_A"
"1"," 6KR4_A"
"1","
53"
"1","     54.69"
"1","  -1.5040774"
"1"," 1LAR_A"
"1"," 1LAR_A"
"1","
54"
"1","     51.06"
"1","  -1.5686159"
"1"," 2C46_A"
"1"," 2C46_A"
"1","
55"
"1","     39.76"
"1","  -1.5686159"
"1"," 5HDE_A"
"1"," 5HDE_A"
"1","
56"
"1","     55.38"
"1","  -1.6094379"
"1"," 6KIP_A"
"1"," 6KIP_A"
"1","
57"
"1","     53.85"
"1","  -1.6486586"
"1"," 2FH7_A"
"1"," 2FH7_A"
"1","
58"
"1","     50.75"
"1","  -1.6863990"
"1"," 6SUB_A"
"1"," 6SUB_A"
"1","
59"
"1","     66.67"
"1","  -1.7047481"
"1"," 1I9S_A"
"1"," 1I9S_A"
"1","
60"
"1","     55.88"
"1","  -1.7749524"
"1"," 3S63_A"
"1"," 3S63_A"
"1","
61"
"1","     51.06"
"1","  -1.7917595"
"1"," 8P4B_M"
"1"," 8P4B_M"
"1","
62"
"1","     50.75"
"1","  -2.2300144"
"1"," 2C7S_A"
"1"," 2C7S_A"
"1","
"
"1","
"
"1","$raw
"
"1","  "
"1","       queryid"
"1"," subjectids"
"1"," identity"
"1"," alignmentlength"
"1"," mismatches"
"1"," gapopens"
"1"," q.start"
"1"," q.end"
"1"," s.start"
"1"," s.end"
"1","   evalue"
"1"," bitscore"
"1","
1 "
"1"," Query_7422645"
"1","     7JVX_A"
"1","   95.498"
"1","             422"
"1","          0"
"1","        1"
"1","       1"
"1","   403"
"1","       1"
"1","   422"
"1"," 0.00e+00"
"1","    833.0"
"1","
2 "
"1"," Query_7422645"
"1","     7JUK_A"
"1","   87.500"
"1","             384"
"1","         11"
"1","        2"
"1","       7"
"1","   390"
"1","       2"
"1","   348"
"1"," 0.00e+00"
"1","    684.0"
"1","
3 "
"1"," Query_7422645"
"1","     7JTX_A"
"1","   86.118"
"1","             389"
"1","         30"
"1","        1"
"1","       7"
"1","   395"
"1","       2"
"1","   366"
"1"," 0.00e+00"
"1","    674.0"
"1","
4 "
"1"," Query_7422645"
"1","     1D5R_A"
"1","   93.064"
"1","             346"
"1","          1"
"1","        1"
"1","       8"
"1","   353"
"1","       2"
"1","   324"
"1"," 0.00e+00"
"1","    666.0"
"1","
5 "
"1"," Query_7422645"
"1","     5BUG_A"
"1","   92.899"
"1","             338"
"1","          0"
"1","        1"
"1","      14"
"1","   351"
"1","       1"
"1","   314"
"1"," 0.00e+00"
"1","    649.0"
"1","
6 "
"1"," Query_7422645"
"1","     3V0J_A"
"1","   33.518"
"1","             361"
"1","        193"
"1","        6"
"1","       1"
"1","   348"
"1","       3"
"1","   329"
"1"," 9.24e-55"
"1","    185.0"
"1","
7 "
"1"," Query_7422645"
"1","     3AWF_A"
"1","   33.333"
"1","             366"
"1","        192"
"1","        7"
"1","       1"
"1","   348"
"1","      10"
"1","   341"
"1"," 3.40e-54"
"1","    184.0"
"1","
8 "
"1"," Query_7422645"
"1","     9C49_A"
"1","   34.218"
"1","             377"
"1","        185"
"1","       10"
"1","       1"
"1","   356"
"1","     179"
"1","   513"
"1"," 8.48e-54"
"1","    187.0"
"1","
9 "
"1"," Query_7422645"
"1","     3AWG_A"
"1","   33.799"
"1","             358"
"1","        185"
"1","        7"
"1","       9"
"1","   348"
"1","       6"
"1","   329"
"1"," 8.77e-54"
"1","    183.0"
"1","
10"
"1"," Query_7422645"
"1","     3AWE_A"
"1","   33.520"
"1","             358"
"1","        186"
"1","        7"
"1","       9"
"1","   348"
"1","       6"
"1","   329"
"1"," 2.91e-53"
"1","    181.0"
"1","
11"
"1"," Query_7422645"
"1","     3V0D_A"
"1","   33.060"
"1","             366"
"1","        193"
"1","        7"
"1","       1"
"1","   348"
"1","       3"
"1","   334"
"1"," 5.87e-53"
"1","    181.0"
"1","
12"
"1"," Query_7422645"
"1","     3V0I_A"
"1","   32.571"
"1","             350"
"1","        184"
"1","        7"
"1","      17"
"1","   348"
"1","       4"
"1","   319"
"1"," 9.45e-48"
"1","    167.0"
"1","
13"
"1"," Query_7422645"
"1","     3V0E_A"
"1","   32.286"
"1","             350"
"1","        185"
"1","        7"
"1","      17"
"1","   348"
"1","       4"
"1","   319"
"1"," 8.63e-47"
"1","    164.0"
"1","
14"
"1"," Query_7422645"
"1","     3N0A_A"
"1","   27.636"
"1","             275"
"1","        178"
"1","        8"
"1","      22"
"1","   281"
"1","      21"
"1","   289"
"1"," 1.29e-26"
"1","    110.0"
"1","
15"
"1"," Query_7422645"
"1","     5K22_A"
"1","   26.496"
"1","             117"
"1","         75"
"1","        4"
"1","      76"
"1","   189"
"1","      70"
"1","   178"
"1"," 7.99e-05"
"1","     45.1"
"1","
16"
"1"," Query_7422645"
"1","     5BX1_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      42"
"1","   134"
"1"," 9.29e-05"
"1","     44.3"
"1","
17"
"1"," Query_7422645"
"1","     2MBC_A"
"1","   23.704"
"1","             135"
"1","         91"
"1","        5"
"1","      58"
"1","   189"
"1","      36"
"1","   161"
"1"," 1.21e-04"
"1","     43.9"
"1","
18"
"1"," Query_7422645"
"1","     1X24_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      65"
"1","   157"
"1"," 1.59e-04"
"1","     43.9"
"1","
19"
"1"," Query_7422645"
"1","     1V3A_A"
"1","   23.810"
"1","             105"
"1","         72"
"1","        3"
"1","      85"
"1","   189"
"1","      65"
"1","   161"
"1"," 1.77e-04"
"1","     43.9"
"1","
20"
"1"," Query_7422645"
"1","     3RZ2_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      65"
"1","   157"
"1"," 1.79e-04"
"1","     43.9"
"1","
21"
"1"," Query_7422645"
"1","     5MMZ_B"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      45"
"1","   137"
"1"," 1.84e-04"
"1","     43.5"
"1","
22"
"1"," Query_7422645"
"1","     1R6H_A"
"1","   23.810"
"1","             105"
"1","         72"
"1","        3"
"1","      85"
"1","   189"
"1","      68"
"1","   164"
"1"," 1.96e-04"
"1","     43.5"
"1","
23"
"1"," Query_7422645"
"1","     5LXQ_B"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      68"
"1","   160"
"1"," 2.14e-04"
"1","     43.9"
"1","
24"
"1"," Query_7422645"
"1","     1ZCK_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      39"
"1","   131"
"1"," 2.28e-04"
"1","     43.1"
"1","
25"
"1"," Query_7422645"
"1","     1RXD_A"
"1","   31.068"
"1","             103"
"1","         51"
"1","        5"
"1","      67"
"1","   159"
"1","      44"
"1","   136"
"1"," 2.82e-04"
"1","     42.7"
"1","
26"
"1"," Query_7422645"
"1","     5K24_A"
"1","   26.496"
"1","             117"
"1","         75"
"1","        4"
"1","      76"
"1","   189"
"1","      70"
"1","   178"
"1"," 5.35e-04"
"1","     42.4"
"1","
27"
"1"," Query_7422645"
"1","     5K23_A"
"1","   29.885"
"1","              87"
"1","         56"
"1","        2"
"1","      76"
"1","   159"
"1","      72"
"1","   156"
"1"," 6.75e-04"
"1","     42.4"
"1","
28"
"1"," Query_7422645"
"1","     5K25_A"
"1","   29.885"
"1","              87"
"1","         56"
"1","        2"
"1","      76"
"1","   159"
"1","      73"
"1","   157"
"1"," 7.14e-04"
"1","     42.4"
"1","
29"
"1"," Query_7422645"
"1","     9H2J_O"
"1","   29.231"
"1","              65"
"1","         44"
"1","        2"
"1","      95"
"1","   159"
"1","      91"
"1","   153"
"1"," 2.00e-03"
"1","     40.4"
"1","
30"
"1"," Query_7422645"
"1","     1YN9_A"
"1","   29.231"
"1","              65"
"1","         44"
"1","        2"
"1","      95"
"1","   159"
"1","      92"
"1","   154"
"1"," 2.00e-03"
"1","     40.4"
"1","
31"
"1"," Query_7422645"
"1","     3H2X_A"
"1","   38.235"
