filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_rolloff,spectral_contrast,spectral_bandwidth,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,lyrical_sentiment,theme_loneliness,theme_regret,theme_escapism,theme_dreams_and_fantasy,theme_identity_and_self,theme_love_and_attachment,theme_anxiety_and_dread,theme_defiance_and_rebellion,theme_melancholy_and_resignation,theme_hope_and_yearning,theme_nostalgia_and_memory,theme_alienation_and_disconnect,emotion_sadness,emotion_anger,emotion_fear,emotion_joy,emotion_tenderness,emotion_bitterness,emotion_longing,emotion_numbness,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,key_numeric,key_mode_numeric,artist,Zuttomayo
ずっと真夜中でいいのに。『夜中のキスミ』 (ZUTOMAYO - Kisumi at Midnight)（Audio Track）.mp3,275.41,129.2,0.2749230563640594,2286.7419000786963,4938.798613251613,23.015725522967937,2539.0284123402066,0.093981833,0.6746989191026452,-48.49848175,101.44430541992188,87.48764801,28.629993438720703,5.778432369232178,18.930463790893555,27.00471305847168,14.674722671508787,7.773200511932373,11.407929420471191,10.78257656097412,12.74435043334961,2.3920321464538574,9.767877578735352,3.8522889614105225,10.05539321899414,2.2668206691741943,8.827411651611328,2.599902391433716,7.995335578918457,-5.133627892,8.029385566711426,-2.653843641,7.835575580596924,-0.278116345,7.907458782196045,0.3965308368206024,0.612073541,0.5667425990104675,0.5199910998344421,0.6753435730934143,0.523661733,0.6654260158538818,0.4603874683380127,0.450953335,0.4062310755252838,0.2866217494010925,0.4231282770633697,0.3667,0.7863768935203552,0.8063194155693054,0.7888679504394531,0.6482436656951904,0.8201095461845398,0.914290726,0.6948723793029785,0.7787755131721497,0.8103195428848267,0.5959629416465759,0.8149381279945374,0.6651930809020996,0.9139649271965028,0.6486889123916626,0.7369216084480286,0.7484385371208191,0.6696098446846008,0.5451646447181702,0.7755656242370605,0.6550050973892212,0.0162,15.16,0.2447000294923782,0.3033337295055389,0.2767354547977447,0.026892709,3.21,1.3987,0.076808049,-0.160396065,-0.028876344,-0.020967088,0.00191705,-0.004204128,1.131,6,1,FALSE,TRUE
ずっと真夜中でいいのに。『奥底に眠るルーツ』 (ZUTOMAYO - Inner Heart)（Audio Track）.mp3,263.85,89.1,0.1931528747081756,2485.529342000758,5361.731575761451,22.713021869477608,2618.109456,0.1018587600509283,0.7204675940865656,-94.93279266,111.1068344116211,75.13239288330078,29.17988014221192,5.654757022857666,21.296405792236328,30.18281936645508,16.821483612060547,13.543584823608398,13.665656089782717,11.14344596862793,13.993502616882324,7.553048610687256,10.369016647338867,5.627386093139648,12.326452255249023,4.969602584838867,9.411396980285645,5.835906028747559,8.854069709777832,-3.627899885,9.106641769,3.2574715614318848,8.929341316223145,-2.262531996,7.967978000640869,0.5205312967300415,0.5798925161361694,0.4146570861339569,0.4748215973377228,0.5423588752746582,0.4261371791362762,0.5518320202827454,0.4380858540534973,0.5425968766212463,0.4414984881877899,0.3686797618865967,0.5252553820610046,-0.0502,0.8189964890480042,0.6899327039718628,0.6681228280067444,0.6799229979515076,0.8630601167678833,0.6192410588264465,0.7065702080726624,0.669380248,0.7979507446289062,0.8670920133590698,0.6857389807701111,0.6197014451026917,0.6269238591194153,0.5804114937782288,0.6925899982452393,0.6180314421653748,0.6210813522338867,0.5619961619377136,0.6752026677131653,0.5998367667198181,0.04,18.36,0.1954541057348251,0.204499677,0.1795049160718917,0.037093654,3.95,1.5878,0.004939329,-0.112500552,0.03047124,0.07298958,-0.00110947,8.298382403889253e-05,0.918,1,1,FALSE,TRUE
ずっと真夜中でいいのに。『居眠り遠征隊』 (ZUTOMAYO - Inemuri Enseitai)（Audio Track）.mp3,218.36,129.2,0.2223556041717529,2243.710130526422,4737.668725702752,22.568425793289144,2435.8629646582203,0.095258298,0.5321666428201239,-80.37285614,121.2957534790039,89.73658752441406,31.903705596923828,-0.841372788,22.278356552124023,28.447166442871094,16.72464942932129,7.827209473,12.773829460144045,5.225983619689941,16.710676193237305,7.054396152496338,11.52733039855957,-0.320683151,10.30654239654541,4.893746852874756,11.266664505004885,-2.139980316,9.332946777,-4.592779636,9.586318016052246,2.490217447280884,9.710813522338867,-0.108225085,8.895562171936035,0.5318073034286499,0.8411107063293457,0.591334343,0.5495754480361938,0.5034053921699524,0.4277890920639038,0.5448378324508667,0.4143760204315185,0.543420136,0.4078339338302612,0.4390192627906799,0.566015899,0.1579,0.1857994347810745,0.1047975420951843,0.309453934,0.091503799,0.285857618,0.02878888,0.1798544377088546,0.2192539125680923,0.1864651441574096,0.025687136,0.077169217,0.1514038294553756,0.080646619,0.079032429,0.1964405477046966,0.028463025,0.056548133,0.074905276,0.070048966,0.2164666801691055,0.0172,23.23,0.2091437131166458,0.243354857,0.2145682275295257,0.027326478,4.05,1.801,-0.05537667,-0.162553145,-0.004617679,0.03032718,-0.000875186,-0.009171639,1.026,1,1,FALSE,TRUE
ずっと真夜中でいいのに。『形』MV (ZUTOMAYO - Pain Give Form).mp3,211.67,92.29,0.1129843443632125,1946.695904550842,4246.24397,21.469866595159075,2293.094942768096,0.079338446,0.7349996035998492,-155.1984253,153.3147430419922,97.22706604003906,39.87303161621094,6.828888893127441,18.7597599,19.299591064453125,16.94593620300293,4.408420562744141,10.163776397705078,4.477950572967529,9.386765480041504,1.7591094970703125,8.509461402893066,0.000636635,9.182816505432127,1.378062367,9.040762901306152,2.403824806213379,7.084875106811523,-5.94520092,7.475908279418945,0.6107068061828613,7.261099338531494,-2.821935415,6.780644894,0.4429674446582794,0.6289740800857544,0.4283576607704162,0.431251973,0.449002057,0.5554927587509155,0.6672066450119019,0.4232076108455658,0.4469507336616516,0.4377697706222534,0.4903702437877655,0.4227032661437988,0.2704,0.8245679140090942,0.8041945695877075,0.8439754843711853,0.681355894,0.883537769,0.52256763,0.713219404,0.808388889,0.6541218161582947,0.7560439109802246,0.5888891816139221,0.7743275165557861,0.7840918302536011,0.7320594191551208,0.6623871326446533,0.651382565,0.6152756810188293,0.663955033,0.7405028343200684,0.6763260364532471,0.0387,78.59,0.1077463924884796,0.1309685707092285,0.100238062,0.080914102,2.33,1.1305,-0.06285123,-0.06164958,-0.080558114,-0.057699427,0.015116486,0.008677893,0.93,6,0,FALSE,TRUE
ずっと真夜中でいいのに。『彷徨い酔い温度』 (ZUTOMAYO - Samayoi Yoi Ondo)（Audio Track）.mp3,292.84,117.45,0.1932990700006485,2082.3148133894574,4253.935327357502,23.60666735,2371.140810459093,0.088575427,0.8175173489496237,-126.697319,125.63318634033205,97.14531707763672,36.193119049072266,-0.62817806,26.642391204833984,11.139766693115234,19.704160690307617,2.263110399246216,16.30186653137207,0.6214017868041992,15.998945236206056,3.307150126,13.896844863891602,-2.927126169,13.520716667175291,4.012291908,11.501452445983888,0.5233767032623291,12.994424819946287,-3.04030633,12.92409610748291,-1.641988754,12.540000915527344,-0.234856114,10.68427848815918,0.6165338754653931,0.5989006757736206,0.3505071997642517,0.4686380624771118,0.2766628265380859,0.3738926649093628,0.2607753574848175,0.3161408603191376,0.438195139,0.2593249976634979,0.3879287242889404,0.2699786722660064,-0.6728,0.929951012,0.9210740923881532,0.937296987,0.8952253460884094,0.9553191661834716,0.7894772291183472,0.8512122631072998,0.8903895616531372,0.9600252509117126,0.9332181215286256,0.9047136902809144,0.898187518,0.9669139981269836,0.8028358817100525,0.8976953029632568,0.8510265946388245,0.8636217713356018,0.7902825474739075,0.9098669290542604,0.9171543717384338,0.0191,28.11,0.1575122326612472,0.2013212740421295,0.2210637331008911,0.021518415,2.99,1.5669,-0.194108958,0.062624976,-0.042192347,0.093860074,0.019133995,0.013821854,1.403,8,0,FALSE,TRUE
ずっと真夜中でいいのに。『微熱魔』MV (ZUTOMAYO - Warmthaholic).mp3,217.34,89.1,0.1252569705247879,2316.939029540936,4900.618655629907,21.52353311764581,2512.333774,0.1046622852626589,0.7233970697537458,-94.66030884,97.10174560546876,94.16584014892578,27.321083068847656,-3.228313446,16.902894973754883,21.802135467529297,14.74692440032959,5.282879353,10.345404624938965,2.523435354232788,10.36094570159912,-0.213042706,8.394264221191406,-1.678224325,8.904273986816406,0.074690849,7.927281856536865,-3.387193203,7.299958229064941,-5.731108665,8.151219367980957,-1.303602576,8.141427993774414,-1.362063885,7.442065238952637,0.4285262525081634,0.4154296219348907,0.6685828566551208,0.456870973,0.573119581,0.4389938414096832,0.5436226725578308,0.6797482371330261,0.4636626541614532,0.5957379341125488,0.4150686264038086,0.5559241771697998,0.447,0.1444804966449737,0.2061339169740677,0.2988365590572357,0.4415526390075683,0.4156102240085602,0.3630821108818054,0.027532943,0.2243951857089996,0.033431359,0.1723807454109192,0.4976806938648224,0.049451131,0.081812717,0.1920085251331329,0.083441168,0.1236299127340316,0.053009767,0.065097816,0.1456006318330764,0.079710357,0.0276,9.53,0.1229189336299896,0.1274789422750473,0.1253730207681656,0.038856179,3.73,1.3814,0.166487939,0.011416461,0.090046669,-0.048986852,-0.005185092,-0.009858274,1.02,2,0,FALSE,TRUE
ずっと真夜中でいいのに。『暗く黒く』MV（ZUTOMAYO – DARKEN）.mp3,258.01,95.7,0.2262938469648361,2494.845051913426,5048.990632751333,22.25815418477602,2476.447438266611,0.1193029459986951,0.6275050660716569,-75.51125336,140.1988067626953,72.13829803466797,31.634117126464844,-8.789629936,20.79121971130371,26.78181266784668,17.877580642700195,8.010607719421387,12.83801555633545,-1.837480426,15.38790798187256,2.8937456607818604,9.480608940124512,-1.091466784,12.204253196716309,3.745143175125122,10.035093307495115,-2.946775675,9.934653282165527,-5.500825405,10.466263771057127,1.5338184833526611,10.518213272094728,-2.012353182,9.895799637,0.627736509,0.4745908379554748,0.4671855270862579,0.5231969356536865,0.4062141478061676,0.5073278546333313,0.4894842803478241,0.63468045,0.5826596617698669,0.4368916153907776,0.4847937524318695,0.4167166352272033,-0.4112,0.6106856465339661,0.878783107,0.6064110398292542,0.2433838248252868,0.7695785164833069,0.2323101311922073,0.5118995904922485,0.67161864,0.7603532075881958,0.690193772,0.5952572822570801,0.7004979848861694,0.6904025673866272,0.586434007,0.5226895213127136,0.3458367586135864,0.2877678275108337,0.311989963,0.6356748938560486,0.6426848769187927,0.0255,37.7,0.142812967,0.2888544797897339,0.2472140938043594,0.064584605,2.97,1.5058,-0.070987233,0.1043262393003736,0.047370717,0.034891878,0.006181948,0.012594736,1.731,0,1,FALSE,TRUE
ずっと真夜中でいいのに。『機械油』 (ZUTOMAYO - Engine Oil)（Audio Track）.mp3,196.37,129.2,0.2366076856851577,2379.2490595635254,5215.751431822128,20.88183630453974,2615.323485427244,0.095047196,0.5091900819929217,-54.08757401,109.69561767578124,86.37866211,33.85770034790039,2.790690898895264,21.81356811523437,13.60821533203125,16.043169021606445,9.535127639770508,13.37780475616455,14.831809043884276,11.021096229553224,11.118990898132324,10.00558853149414,6.977140426635742,9.921350479125977,2.2890281677246094,9.032371520996094,3.665596247,8.655087471,2.2359871864318848,8.251082420349121,4.165317058563232,7.759857654571533,1.4521222114562988,7.130082607269287,0.718178928,0.5860986113548279,0.5913415551185608,0.6176748275756836,0.5860982537269592,0.5624545216560364,0.5218514800071716,0.61447674,0.5182690024375916,0.5548129081726074,0.641211987,0.5967563390731812,-0.4594,0.8070237636566162,0.6523521542549133,0.5692541003227234,0.462473065,0.8305941224098206,0.4543510675430298,0.50012207,0.553324282,0.7123322486877441,0.6036982536315918,0.4299079477787018,0.4150174260139465,0.7701624035835266,0.5520567893981934,0.5956102013587952,0.3864739537239074,0.4096930921077728,0.3939677774906158,0.5315741896629333,0.443600446,0.0192,12.35,0.2048318684101104,0.2511471807956695,0.2538379430770874,0.046194036,3.51,1.7888,-0.015010568,0.060327964,0.040411073,0.006163238,0.015846546,-0.000183293,1.239,0,1,FALSE,TRUE
ずっと真夜中でいいのに。『正しくなれない』MV（ZUTOMAYO – Can’t Be Right）.mp3,240.9,117.45,0.2717810273170471,2286.964575931899,4912.654489834337,22.96912932818644,2503.998232574097,0.095437735,0.786826183,-50.90080261,95.49497985839844,86.93732452392578,32.01919937133789,-3.458695889,18.50479888916016,24.86702537536621,13.701179504394531,15.624977111816406,11.387632369995115,14.546277046203612,12.156675338745115,4.600955486297607,9.771099090576172,0.4285979866981506,11.054972648620604,6.813872814178467,10.065435409545898,4.155307292938232,9.277197838,0.7517519593238831,8.838334083557129,2.2299106121063232,9.307111740112305,-0.773603797,8.401712417602539,0.5769854784011841,0.3864716291427612,0.4566981494426727,0.3358778357505798,0.44838056,0.5031797885894775,0.3485206365585327,0.4791190326213836,0.3462005853652954,0.5257664322853088,0.5329480767250061,0.4603113830089569,-0.3309,0.1883613020181656,0.2809152603149414,0.3069943487644195,0.2009396106004715,0.6130627989768982,0.4369823634624481,0.2075156718492508,0.2283930629491806,0.082845628,0.3022880852222442,0.3194397687911987,0.097004771,0.2372223436832428,0.3056195974349975,0.2673125267028808,0.4676964879035949,0.4690946042537689,0.2258004993200302,0.273198515,0.1674908250570297,0.0225,18.72,0.2522470653057098,0.3020409643650055,0.2610581815242767,0.025069304,2.79,1.2753,0.063558621,0.1254506454617204,-0.042399291,-0.006347007,0.010518504,-0.004767221,1.035,5,0,FALSE,TRUE
ずっと真夜中でいいのに。『正義』MV.mp3,279.85,123.05,0.2631920874118805,2597.020820360871,5437.394624344691,22.053384757230184,2577.303102563964,0.1235986372687297,0.6841163975346141,-50.09906387,140.30467224121094,71.40204620361328,31.363279342651367,1.459918737411499,17.816238403320312,25.652666091918945,15.65179729,6.248527526855469,10.71710205078125,3.850160598754883,9.822680473327637,4.798158645629883,10.017431259155272,4.163355350494385,9.465291023254396,1.7234891653060913,8.549940109,0.3326944708824157,8.498558998,-2.820511818,8.031310081481934,2.429069757461548,8.594732284545898,-2.227861404,8.329239845275879,0.4236648678779602,0.5971574187278748,0.5456146001815796,0.455287904,0.6493296027183533,0.4803488850593567,0.584017813,0.4368425011634826,0.4652568697929382,0.5261396169662476,0.4230389,0.5022508502006531,0.4149,0.320076972,0.4525359570980072,0.512082577,0.1905639171600341,0.4959717690944671,0.3166861832141876,0.2170884609222412,0.4252173602581024,0.2364942133426666,0.07716921,0.595727801,0.1521581709384918,0.2310932129621505,0.2553436458110809,0.2421384304761886,0.1907617151737213,0.2136436402797699,0.2053161114454269,0.2183358371257782,0.3937055170536041,0.0197,59.36,0.2389731705188751,0.2929471731185913,0.2576586902141571,0.06847018,3.15,1.2856,0.071403028,-0.111239319,-0.060385025,-0.008986685,0.014767549,-0.010642504,1.078,9,0,FALSE,TRUE
ずっと真夜中でいいのに。『海馬成長痛』MV (ZUTOMAYO – Hippocampal Pain).mp3,194.79,143.55,0.1214683577418327,2457.9295737538005,5146.672951081087,21.237098658837063,2442.8799097634264,0.1122557429789928,0.6836850023070047,-102.8018341,118.41520690917967,76.31491088867188,29.28685188293457,-6.376441956,19.351539611816406,33.209712982177734,20.322481155395508,1.988713979721069,11.846193313598633,16.49034309387207,11.796634674072266,4.679213047027588,8.802564621,3.643599033355713,8.893787384033203,6.089623928070068,8.695817947387695,2.4370038509368896,7.143740177154541,-0.876519084,7.641615390777588,2.7288100719451904,7.300561904907227,1.7929333448410034,7.040661811828613,0.5099071264266968,0.3453021347522735,0.3904394209384918,0.3971687257289886,0.6672135,0.5307443141937256,0.3659183979034424,0.4134851992130279,0.4159922897815704,0.5805306434631348,0.3823747634887695,0.4355244040489197,-0.5591,0.8792011141777039,0.7766229510307312,0.6639958620071411,0.3861845433712005,0.6870003938674927,0.1040896475315094,0.6703925728797913,0.557002068,0.7783125638961792,0.1769581139087677,0.5700920224189758,0.8366880416870117,0.9166707396507264,0.6629055738449097,0.6429930925369263,0.1127954050898552,0.1939285397529602,0.5614553093910217,0.5078118443489075,0.738716185,0.0157,28.66,0.1196829676628112,0.1276599466800689,0.1170652955770492,0.065370224,2.6,1.3476,0.1110934322746781,0.03453757,-0.064835929,0.1336942723118316,0.008896989,0.00569441,0.978,9,1,FALSE,TRUE
ずっと真夜中でいいのに。『眩しいDNAだけ』MV.mp3,237.25,107.67,0.2771155834197998,2275.817428,4823.9569690321305,21.73216633093429,2424.980255152212,0.100210528,0.6871480871619127,-57.21531296,149.3083038330078,84.84993743896484,36.38518524169922,1.6280319690704346,20.633731842041016,21.728656768798828,16.41354751586914,5.058669567108154,11.205516815185549,0.98846674,11.940740585327148,-2.326681137,10.75694751739502,-1.90130353,10.130727767944336,0.5928366780281067,9.916061401367188,-0.119088821,8.522990226745605,-5.518536091,8.358984947,-1.273495555,8.323245049,-4.505294323,7.657280445098877,0.5133277177810669,0.5027322173118591,0.5616767406463623,0.4640686213970184,0.5657870173454285,0.4807293713092804,0.5657961964607239,0.5934223532676697,0.4829291403293609,0.4990485608577728,0.4395894706249237,0.5370500087738037,-0.5853,0.7521036267280579,0.5682960748672485,0.6716859936714172,0.1897368133068084,0.4560463726520538,0.3074619770050049,0.4632014334201813,0.3890821635723114,0.5276816487312317,0.3963017761707306,0.3907082974910736,0.7325440049171448,0.5348555445671082,0.4390257000923157,0.6627964973449707,0.063134901,0.231483907,0.3699977397918701,0.4284725487232208,0.6005398631095886,0.017,71.8,0.1782426834106445,0.343736321,0.3093677461147308,0.069346614,2.91,1.4119,0.092004624,-0.019915448,0.03532524,-0.012135,0.005327304,-0.009540324,1.736,7,0,FALSE,TRUE
ずっと真夜中でいいのに。『秒針を噛む』MV (ZUTOMAYO – Byoushinwo Kamu).mp3,272.08,129.2,0.2813975811004638,2453.916877794296,5273.821955855175,21.70397311598264,2496.1277150536384,0.1074964631069721,0.7428786177620116,-28.76181221,134.1985626220703,74.03678894042969,31.00115776062012,-4.217651844,17.247827529907227,24.075151443481445,13.577386856079102,7.798727035522461,10.442049980163574,6.392969131469727,11.112780570983888,5.822606563568115,9.114269256591797,8.458790779,8.488473892211914,5.033998012542725,8.441150665283203,4.956629276275635,7.347522258758545,-0.645735383,7.481064319610596,3.026468276977539,7.264239788,-2.203244925,7.057903289794922,0.4434535801410675,0.5431414842605591,0.4324976503849029,0.5281894207000732,0.5828489065170288,0.4120435714721679,0.4965966045856476,0.5333812832832336,0.696848452,0.5681527853012085,0.4257612824440002,0.5059413909912109,-0.5114,0.2349766939878463,0.3350788354873657,0.5357058048248291,0.4232792258262634,0.6913411021232605,0.3343720436096191,0.3779423534870147,0.529628336,0.1333023458719253,0.4028619229793548,0.4829168021678924,0.1285251379013061,0.1020807102322578,0.2475323975086212,0.2321469187736511,0.5478269457817078,0.3003093302249908,0.050517671,0.3369035124778747,0.073762961,0.0098,78.63,0.2798360288143158,0.3131915926933288,0.2511651515960693,0.084818996,3.67,1.2291,-0.006880289,-0.094600596,0.010165461,0.08046661,-0.00156244,0.005349054,0.898,8,1,FALSE,TRUE
ずっと真夜中でいいのに。『繰り返す収穫』 (ZUTOMAYO - Crop)（Audio Track）.mp3,234.05,99.38,0.2172323614358902,2632.339141499955,5589.680938720703,22.46101332040403,2663.7398600934457,0.1126486642020089,0.7260878233867073,-64.96556854,105.5401840209961,70.18258666992188,30.502620697021484,7.950688839,18.932178497314453,33.268497467041016,14.963167190551758,5.565589904785156,12.138681411743164,11.386645317077637,11.93091106414795,8.294047355651855,8.724497795,3.499673605,9.040084838867188,0.7512678503990173,8.324995994567871,2.481506586074829,7.478041172027588,-6.073898315,7.897362232208252,0.1681851148605346,8.539586067199707,-1.241525531,7.902603626251221,0.4646699428558349,0.5570714473724365,0.42344147,0.4736322164535522,0.4732643365859985,0.3774481415748596,0.5524417161941528,0.4339631497859955,0.5050864219665527,0.4301648437976837,0.4449232220649719,0.575217068,-0.6521,0.4684410393238067,0.6534034013748169,0.496948242,0.2426091432571411,0.6141083836555481,0.2046199142932891,0.3254401385784149,0.4607134759426117,0.3184851408004761,0.3180083930492401,0.4172121286392212,0.5474640727043152,0.4974365532398224,0.48849687,0.5985395312309265,0.2508210241794586,0.2084205001592636,0.4249189794063568,0.5092915892601013,0.2492644637823104,0.0168,18.11,0.1881651878356933,0.2345206439495086,0.2290111482143402,0.039911538,2.74,1.3367,-0.013975861,-0.132681234,0.056344113,-0.006779254,-0.000886933,0.002805027,1.217,11,0,FALSE,TRUE
ずっと真夜中でいいのに。『胸の煙』MV（ZUTOMAYO – One's Mind).mp3,258.05,136,0.254159927,2276.145738611989,4906.921771140284,22.579623552245543,2452.9925667137286,0.087903498,0.6551575603249737,-84.27828217,126.10326385498048,77.61600494384766,36.54935073852539,10.94431972503662,20.16346549987793,32.26115036010742,17.76852035522461,6.356439590454102,11.56638240814209,14.666221618652344,13.018071174621582,9.139632225,10.12844181060791,2.944453716278076,10.601048469543455,9.698822021484377,10.026535034179688,0.91210568,8.474750518798828,-1.526755095,8.637869834899902,5.477815628051758,8.766720772,-1.341952324,7.955655097961426,0.5168672800064087,0.5718043446540833,0.5574791431427002,0.6056530475616455,0.4422886967658996,0.4929372370243072,0.4913433492183685,0.4996741414070129,0.5276423692703247,0.4556021392345428,0.5966261029243469,0.507750392,-0.5874,0.557483971,0.499755859,0.6149144768714905,0.1193568035960197,0.6087104082107544,0.2141568213701248,0.2779626846313476,0.4371926486492157,0.7016364336013794,0.1840881556272506,0.2802222371101379,0.5978426933288574,0.8501268029212952,0.4187414944171905,0.5206182,0.035712168,0.3390338718891144,0.235349953,0.2955474853515625,0.2585131227970123,0.0157,29.41,0.2300990968942642,0.2823950350284576,0.2499879151582718,0.055675913,3.91,1.3385,-0.100456174,0.0220944,0.041979987,-0.044251578,0.006606741,-0.002555617,1.086,3,0,FALSE,TRUE
ずっと真夜中でいいのに。『脳裏上のクラッカー』MV.mp3,268.76,129.2,0.3036918044090271,2389.0549181510987,4828.945907296166,22.67161709669772,2447.204379364378,0.1089481388363931,0.7431542075040102,-27.48417664,97.86782836914062,84.32725524902344,27.80134010314941,-8.613706589,20.28272057,29.899370193481445,17.49120330810547,3.957997322,11.093640327453612,3.366842269897461,13.79205322265625,5.749861717224121,9.733613014221191,-1.178549409,9.882122993469238,3.211315155029297,9.099656105041504,1.7987537384033203,9.208312988,-4.112622261,9.338743209838867,2.3465402126312256,10.062171936035156,-2.08125639,9.307590485,0.5032176971435547,0.3877190947532654,0.4339990615844726,0.4864399433135986,0.4525580406188965,0.5558649301528931,0.5498288869857788,0.5506346821784973,0.4627376794815063,0.4753845632076263,0.5216737985610962,0.4012119472026825,-0.0186,0.6657366156578064,0.5282900333404541,0.9623913764953612,0.4445647895336151,0.806490958,0.4404692649841308,0.502441406,0.6668223142623901,0.4636870622634887,0.5835593938827515,0.6297746300697327,0.7440058588981628,0.1036578491330146,0.5112285614013672,0.3760501146316528,0.6859757900238037,0.3750195503234863,0.5409238934516907,0.6011253595352173,0.4670886695384979,0.0132,15.91,0.2373033463954925,0.3232097327709198,0.3505502343177795,0.024149552,3.54,1.4655,-0.032576978,0.07374573,0.0106208,-0.011566953,0.006751717,0.019196541,1.477,7,1,FALSE,TRUE
ずっと真夜中でいいのに。『花一匁』MV (ZUTOMAYO – Hanaichi Monnme).mp3,250.98,129.2,0.1336541026830673,2572.030422009874,5414.386479803857,21.886535931475304,2584.189009258527,0.130141317,0.602708502,-78.46216583,90.9527359,79.94684600830078,26.062883377075195,-6.566771984,16.851154327392578,23.38866806030273,15.553747177124023,5.046456813812256,10.040762901306152,8.801940918,9.416555404663086,2.9802122116088867,8.438804626464844,-1.824427962,8.773941040039062,-0.175099283,8.180027008,-0.215276703,7.353270053863525,-3.682768106,8.116968154907227,-1.377819419,7.521862506866455,-1.614686966,7.973467350006103,0.6622782945632935,0.5185954570770264,0.6075909733772278,0.4577909111976623,0.5660686492919922,0.6548956632614136,0.4851573705673218,0.6139235496520996,0.5715011954307556,0.6256142854690552,0.5373561978340149,0.457825243,-0.0678,0.5643386244773865,0.7473366260528564,0.6519644260406494,0.5580861568450928,0.7326396703720093,0.2574849128723144,0.6606651544570923,0.6352790594100952,0.6717532873153687,0.6811967492103577,0.5874106884002686,0.7451898455619812,0.7651768326759338,0.6281793713569641,0.5668579339981079,0.2267622351646423,0.4776150584220886,0.4768232703208923,0.6154924035072327,0.6195864081382751,0.0183,11.05,0.1258898079395294,0.1359176486730575,0.139153317,0.040159445,3.31,1.359,0.057583478,0.1258695590824236,-0.063554809,0.033212563,-0.005142534,0.001125242,1.105,5,0,FALSE,TRUE
ずっと真夜中でいいのに。『虚仮にしてくれ』 (ZUTOMAYO - KOKE)（Audio Track）.mp3,258.87,99.38,0.258810431,1668.7015294081443,3469.852896350009,22.49791878155752,2104.163568701121,0.071501692,0.7754057783639111,-70.61938477,96.94707489013672,119.25446319580078,28.64795684814453,-2.764054298,22.92315101623535,30.84200668334961,13.860651969909668,10.61556625366211,10.92750358581543,0.4022538065910339,10.749053001403809,2.8550350666046143,10.002361297607422,0.5062613487243652,9.652477264404297,0.325507104,9.601778984069824,-5.643359184,8.593902587890625,-5.087483883,7.886856079101562,-1.820875525,8.233265877,-0.997155607,7.421626567840576,0.5894951820373535,0.3624961078166961,0.5427886843681335,0.3869603276252746,0.6357125043869019,0.6043107509613037,0.3959988951683044,0.5877004861831665,0.3687017560005188,0.413899302,0.3066253066062927,0.4692891240119934,0.1057,0.686580241,0.7553325295448303,0.7948419451713562,0.6248087882995605,0.7481454014778137,0.1812247037887573,0.6799230575561523,0.7313225269317627,0.7004852294921875,0.7237047553062439,0.7044652104377747,0.7689176201820374,0.8975606560707092,0.7144039273262024,0.7301335334777832,0.2613073587417602,0.7822884321212769,0.5872923731803894,0.7287362217903137,0.8624675273895264,0.0283,15.58,0.2299645096063614,0.2814611792564392,0.2650039494037628,0.01543169,3.32,1.3051,0.1376802680148716,0.1152850405518129,0.012446206,0.094193028,-0.00968489,-0.022698229,1.152,0,0,FALSE,TRUE
